Dataset,Relation,Query,Direction,Rank1,Rank2,RR1,RR2,RR2 - RR1,#Candidates
codex-l,P106,Q666526 P106 ?,tail,29,28,0.034483,0.035714,0.001232,101
codex-l,P106,Q666526 P106 ?,tail,29,28,0.034483,0.035714,0.001232,101
codex-l,P106,Q68501 P106 ?,tail,29,28,0.034483,0.035714,0.001232,100
codex-l,P106,Q886497 P106 ?,tail,29,28,0.034483,0.035714,0.001232,100
codex-l,P1303,? P1303 Q78987,head,29,28,0.034483,0.035714,0.001232,101
codex-l,P1303,? P1303 Q78987,head,29,28,0.034483,0.035714,0.001232,101
codex-l,P1303,? P1303 Q78987,head,29,28,0.034483,0.035714,0.001232,101
codex-l,P20,Q359031 P20 ?,tail,29,28,0.034483,0.035714,0.001232,100
codex-l,P20,? P20 Q85,head,29,28,0.034483,0.035714,0.001232,102
codex-l,P20,? P20 Q85,head,29,28,0.034483,0.035714,0.001232,102
codex-l,P20,? P20 Q85,head,29,28,0.034483,0.035714,0.001232,102
codex-l,P20,? P20 Q85,head,29,28,0.034483,0.035714,0.001232,102
codex-l,P69,? P69 Q151510,head,29,28,0.034483,0.035714,0.001232,101
codex-l,P69,? P69 Q151510,head,29,28,0.034483,0.035714,0.001232,101
codex-l,P69,? P69 Q151510,head,29,28,0.034483,0.035714,0.001232,101
codex-l,P69,? P69 Q151510,head,29,28,0.034483,0.035714,0.001232,101
codex-l,P69,? P69 Q151510,head,29,28,0.034483,0.035714,0.001232,101
codex-l,P69,? P69 Q151510,head,29,28,0.034483,0.035714,0.001232,101
codex-l,P69,? P69 Q151510,head,29,28,0.034483,0.035714,0.001232,101
codex-l,P69,? P69 Q151510,head,29,28,0.034483,0.035714,0.001232,101
codex-m,P20,? P20 Q2044,head,29,28,0.034483,0.035714,0.001232,100
codex-m,P20,? P20 Q3955,head,29,28,0.034483,0.035714,0.001232,100
codex-m,P20,? P20 Q3955,head,29,28,0.034483,0.035714,0.001232,100
hetionet,AdG,? AdG Gene::25864,head,29,28,0.034483,0.035714,0.001232,100
hetionet,AeG,? AeG Gene::23030,head,29,28,0.034483,0.035714,0.001232,100
hetionet,AuG,? AuG Gene::26873,head,29,28,0.034483,0.035714,0.001232,100
hetionet,AuG,? AuG Gene::50717,head,29,28,0.034483,0.035714,0.001232,100
hetionet,AuG,? AuG Gene::9862,head,29,28,0.034483,0.035714,0.001232,100
hetionet,DpS,? DpS Symptom::D001926,head,79,72,0.012658,0.013889,0.001231,100
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,/m/01ccr8 /award/award_nominee/award_nominations./award/award_nomination/award ?,tail,73,67,0.013699,0.014925,0.001227,100
FB15k-237,education/educational/institution/students/graduates./education/education/major/field/of/study,? /education/educational_institution/students_graduates./education/education/major_field_of_study /m/02h40lc,head,51,48,0.019608,0.020833,0.001225,102
FB15k-237,education/educational/institution/students/graduates./education/education/major/field/of/study,? /education/educational_institution/students_graduates./education/education/major_field_of_study /m/02h40lc,head,51,48,0.019608,0.020833,0.001225,102
FB15k-237,education/educational/institution/students/graduates./education/education/major/field/of/study,? /education/educational_institution/students_graduates./education/education/major_field_of_study /m/02h40lc,head,51,48,0.019608,0.020833,0.001225,102
YAGO3-10,hasWonPrize,Ismail_Kadare hasWonPrize ?,tail,51,48,0.019608,0.020833,0.001225,100
YAGO3-10,isConnectedTo,Kaunas_Airport isConnectedTo ?,tail,51,48,0.019608,0.020833,0.001225,100
hetionet,AeG,? AeG Gene::81623,head,96,86,0.010417,0.011628,0.001211,100
FB15k-237,music/genre/artists,? /music/genre/artists /m/06gcn,head,86,78,0.011628,0.012821,0.001193,100
FB15k-237,organization/organization/member/member/of./organization/organization/membership/organization,? /organization/organization_member/member_of./organization/organization_membership/organization /m/02jxk,head,42,40,0.02381,0.025,0.00119,100
codex-l,P131,Q688315 P131 ?,tail,42,40,0.02381,0.025,0.00119,100
hetionet,AeG,? AeG Gene::100529144,head,42,40,0.02381,0.025,0.00119,100
hetionet,AeG,? AeG Gene::417,head,42,40,0.02381,0.025,0.00119,100
hetionet,AeG,? AeG Gene::9978,head,60,56,0.016667,0.017857,0.00119,100
hetionet,DaG,? DaG Gene::2314,head,42,40,0.02381,0.025,0.00119,100
FB15k-237,award/award/winning/work/awards/won./award/award/honor/award,/m/0k4p0 /award/award_winning_work/awards_won./award/award_honor/award ?,tail,52,49,0.019231,0.020408,0.001177,100
FB15k-237,people/ethnicity/people,/m/05l3g_ /people/ethnicity/people ?,tail,52,49,0.019231,0.020408,0.001177,100
codex-l,P106,Q159409 P106 ?,tail,52,49,0.019231,0.020408,0.001177,100
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/nominated/for,/m/01795t /award/award_nominee/award_nominations./award/award_nomination/nominated_for ?,tail,30,29,0.033333,0.034483,0.001149,100
FB15k-237,film/film/cinematography,? /film/film/cinematography /m/027t8fw,head,30,29,0.033333,0.034483,0.001149,100
KG20C,paper/in/domain,7FCBE424 paper_in_domain ?,tail,30,29,0.033333,0.034483,0.001149,100
codex-l,P106,Q37682 P106 ?,tail,30,29,0.033333,0.034483,0.001149,100
codex-l,P106,Q380634 P106 ?,tail,30,29,0.033333,0.034483,0.001149,100
codex-l,P106,Q87208 P106 ?,tail,30,29,0.033333,0.034483,0.001149,100
codex-m,P102,Q67597 P102 ?,tail,30,29,0.033333,0.034483,0.001149,58
codex-m,P69,Q76114 P69 ?,tail,30,29,0.033333,0.034483,0.001149,100
hetionet,AdG,? AdG Gene::51605,head,30,29,0.033333,0.034483,0.001149,100
hetionet,AdG,? AdG Gene::79637,head,30,29,0.033333,0.034483,0.001149,100
hetionet,AeG,? AeG Gene::352909,head,30,29,0.033333,0.034483,0.001149,100
hetionet,AeG,? AeG Gene::51281,head,30,29,0.033333,0.034483,0.001149,100
hetionet,AuG,? AuG Gene::27190,head,30,29,0.033333,0.034483,0.001149,100
hetionet,DlA,? DlA Anatomy::UBERON:0002516,head,30,29,0.033333,0.034483,0.001149,100
hetionet,DpS,? DpS Symptom::D006685,head,30,29,0.033333,0.034483,0.001149,100
hetionet,AeG,? AeG Gene::9892,head,43,41,0.023256,0.02439,0.001134,100
hetionet,AeG,? AeG Gene::347404,head,53,50,0.018868,0.02,0.001132,100
FB15k-237,education/educational/institution/students/graduates./education/education/major/field/of/study,/m/01zn4y /education/educational_institution/students_graduates./education/education/major_field_of_study ?,tail,83,76,0.012048,0.013158,0.00111,100
codex-l,P106,Q8004056 P106 ?,tail,83,76,0.012048,0.013158,0.00111,100
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/nominated/for,? /award/award_nominee/award_nominations./award/award_nomination/nominated_for /m/0330r,head,70,65,0.014286,0.015385,0.001099,100
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/nominated/for,? /award/award_nominee/award_nominations./award/award_nomination/nominated_for /m/0330r,head,70,65,0.014286,0.015385,0.001099,100
FB15k-237,film/film/genre,/m/09y6pb /film/film/genre ?,tail,96,87,0.010417,0.011494,0.001078,100
FB15k-237,film/film/genre,/m/0456zg /film/film/genre ?,tail,63,59,0.015873,0.016949,0.001076,100
FB15k-237,award/award/winning/work/awards/won./award/award/honor/award,/m/0h6r5 /award/award_winning_work/awards_won./award/award_honor/award ?,tail,31,30,0.032258,0.033333,0.001075,100
FB15k-237,film/film/cinematography,? /film/film/cinematography /m/06r_by,head,31,30,0.032258,0.033333,0.001075,100
KG20C,author/write/paper,814D8A07 author_write_paper ?,tail,31,30,0.032258,0.033333,0.001075,100
YAGO3-10,playsFor,? playsFor Queens_Park_Rangers_F.C.,head,31,30,0.032258,0.033333,0.001075,100
codex-l,P106,Q68621 P106 ?,tail,31,30,0.032258,0.033333,0.001075,100
codex-m,P136,? P136 Q131578,head,31,30,0.032258,0.033333,0.001075,102
codex-m,P136,? P136 Q131578,head,31,30,0.032258,0.033333,0.001075,102
codex-m,P136,? P136 Q131578,head,31,30,0.032258,0.033333,0.001075,102
codex-m,P136,? P136 Q131578,head,31,30,0.032258,0.033333,0.001075,102
hetionet,AdG,? AdG Gene::51251,head,31,30,0.032258,0.033333,0.001075,100
hetionet,AeG,? AeG Gene::389434,head,31,30,0.032258,0.033333,0.001075,101
hetionet,AeG,? AeG Gene::389434,head,31,30,0.032258,0.033333,0.001075,101
hetionet,AuG,? AuG Gene::54432,head,31,30,0.032258,0.033333,0.001075,100
FB15k-237,film/film/produced/by,? /film/film/produced_by /m/0fvf9q,head,55,52,0.018182,0.019231,0.001049,101
FB15k-237,film/film/produced/by,? /film/film/produced_by /m/0fvf9q,head,55,52,0.018182,0.019231,0.001049,101
codex-m,P108,? P108 Q4614,head,55,52,0.018182,0.019231,0.001049,101
codex-m,P108,? P108 Q4614,head,55,52,0.018182,0.019231,0.001049,101
codex-m,P19,? P19 Q994,head,92,84,0.01087,0.011905,0.001035,101
codex-m,P19,? P19 Q994,head,92,84,0.01087,0.011905,0.001035,101
codex-l,P20,Q86226 P20 ?,tail,45,43,0.022222,0.023256,0.001034,100
FB15k-237,film/film/production/companies,/m/03h3x5 /film/film/production_companies ?,tail,32,31,0.03125,0.032258,0.001008,100
FB15k-237,music/genre/artists,/m/0190_q /music/genre/artists ?,tail,32,31,0.03125,0.032258,0.001008,101
FB15k-237,music/genre/artists,/m/0190_q /music/genre/artists ?,tail,32,31,0.03125,0.032258,0.001008,101
codex-l,P106,Q168419 P106 ?,tail,32,31,0.03125,0.032258,0.001008,100
codex-l,P106,Q273075 P106 ?,tail,32,31,0.03125,0.032258,0.001008,100
codex-l,P106,Q37160 P106 ?,tail,32,31,0.03125,0.032258,0.001008,100
codex-l,P106,Q565678 P106 ?,tail,32,31,0.03125,0.032258,0.001008,100
codex-l,P47,Q794 P47 ?,tail,32,31,0.03125,0.032258,0.001008,100
hetionet,AeG,? AeG Gene::6694,head,32,31,0.03125,0.032258,0.001008,100
hetionet,AuG,? AuG Gene::28958,head,32,31,0.03125,0.032258,0.001008,100
hetionet,CrC,Compound::DB01399 CrC ?,tail,32,31,0.03125,0.032258,0.001008,100
hetionet,CuG,? CuG Gene::55781,head,32,31,0.03125,0.032258,0.001008,100
hetionet,DaG,? DaG Gene::921,head,32,31,0.03125,0.032258,0.001008,100
codex-l,P106,Q299309 P106 ?,tail,46,44,0.021739,0.022727,0.000988,100
codex-l,P140,? P140 Q60995,head,46,44,0.021739,0.022727,0.000988,100
hetionet,AeG,? AeG Gene::91937,head,88,81,0.011364,0.012346,0.000982,100
codex-m,P840,? P840 Q90,head,66,62,0.015152,0.016129,0.000978,101
codex-m,P840,? P840 Q90,head,66,62,0.015152,0.016129,0.000978,101
codex-m,P840,? P840 Q90,head,66,62,0.015152,0.016129,0.000978,101
codex-m,P840,? P840 Q90,head,66,62,0.015152,0.016129,0.000978,101
codex-m,P840,? P840 Q90,head,66,62,0.015152,0.016129,0.000978,101
codex-m,P840,? P840 Q90,head,66,62,0.015152,0.016129,0.000978,101
codex-m,P840,? P840 Q90,head,66,62,0.015152,0.016129,0.000978,101
FB15k-237,organization/organization/headquarters./location/mailing/address/state/province/region,? /organization/organization/headquarters./location/mailing_address/state_province_region /m/07z1m,head,57,54,0.017544,0.018519,0.000975,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Toronto_FC,head,57,54,0.017544,0.018519,0.000975,100
FB15k-237,film/film/genre,/m/0dpl44 /film/film/genre ?,tail,82,76,0.012195,0.013158,0.000963,100
FB15k-237,award/award/category/winners./award/award/honor/award/winner,/m/02f5qb /award/award_category/winners./award/award_honor/award_winner ?,tail,33,32,0.030303,0.03125,0.000947,101
FB15k-237,award/award/category/winners./award/award/honor/award/winner,/m/02f5qb /award/award_category/winners./award/award_honor/award_winner ?,tail,33,32,0.030303,0.03125,0.000947,101
FB15k-237,film/film/music,/m/07p62k /film/film/music ?,tail,33,32,0.030303,0.03125,0.000947,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo C.A._Independiente,head,33,32,0.030303,0.03125,0.000947,100
codex-l,P106,Q143230 P106 ?,tail,33,32,0.030303,0.03125,0.000947,100
codex-l,P106,Q230728 P106 ?,tail,33,32,0.030303,0.03125,0.000947,100
codex-l,P106,Q468585 P106 ?,tail,33,32,0.030303,0.03125,0.000947,100
codex-l,P106,Q70795 P106 ?,tail,33,32,0.030303,0.03125,0.000947,100
codex-l,P106,Q85774 P106 ?,tail,33,32,0.030303,0.03125,0.000947,100
codex-l,P20,? P20 Q1486,head,33,32,0.030303,0.03125,0.000947,100
codex-l,P20,? P20 Q2868,head,33,32,0.030303,0.03125,0.000947,100
codex-m,P108,? P108 Q215539,head,33,32,0.030303,0.03125,0.000947,100
hetionet,AeG,? AeG Gene::1113,head,33,32,0.030303,0.03125,0.000947,100
hetionet,AeG,? AeG Gene::254827,head,33,32,0.030303,0.03125,0.000947,100
hetionet,DaG,? DaG Gene::2645,head,33,32,0.030303,0.03125,0.000947,100
hetionet,DaG,? DaG Gene::4914,head,33,32,0.030303,0.03125,0.000947,100
FB15k-237,education/educational/institution/students/graduates./education/education/major/field/of/study,/m/01swxv /education/educational_institution/students_graduates./education/education/major_field_of_study ?,tail,47,45,0.021277,0.022222,0.000946,100
FB15k-237,film/film/music,/m/05dmmc /film/film/music ?,tail,47,45,0.021277,0.022222,0.000946,100
FB15k-237,government/government/office/category/officeholders./government/government/position/held/jurisdiction/of/office,/m/01gkgk /government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office ?,tail,47,45,0.021277,0.022222,0.000946,100
codex-l,P20,Q381924 P20 ?,tail,47,45,0.021277,0.022222,0.000946,100
YAGO3-10,hasWonPrize,? hasWonPrize Primetime_Emmy_Award,head,58,55,0.017241,0.018182,0.00094,100
hetionet,DpS,? DpS Symptom::D059787,head,83,77,0.012048,0.012987,0.000939,100
FB15k-237,award/award/category/winners./award/award/honor/award/winner,/m/09v8db5 /award/award_category/winners./award/award_honor/award_winner ?,tail,90,83,0.011111,0.012048,0.000937,100
FB15k-237,film/film/genre,/m/021y7yw /film/film/genre ?,tail,98,90,0.010204,0.011111,0.000907,100
codex-l,P20,? P20 Q1731,head,48,46,0.020833,0.021739,0.000906,101
codex-l,P20,? P20 Q1731,head,48,46,0.020833,0.021739,0.000906,101
codex-l,P20,? P20 Q1731,head,48,46,0.020833,0.021739,0.000906,101
codex-l,P20,? P20 Q1731,head,48,46,0.020833,0.021739,0.000906,101
codex-l,P20,? P20 Q1731,head,48,46,0.020833,0.021739,0.000906,101
codex-l,P20,? P20 Q1731,head,48,46,0.020833,0.021739,0.000906,101
codex-l,P20,? P20 Q1731,head,48,46,0.020833,0.021739,0.000906,101
codex-l,P20,? P20 Q1731,head,48,46,0.020833,0.021739,0.000906,101
codex-l,P20,? P20 Q1731,head,48,46,0.020833,0.021739,0.000906,101
codex-l,P20,? P20 Q1731,head,48,46,0.020833,0.021739,0.000906,101
FB15k-237,film/film/genre,? /film/film/genre /m/017fp,head,85,79,0.011765,0.012658,0.000894,101
FB15k-237,film/film/genre,? /film/film/genre /m/017fp,head,85,79,0.011765,0.012658,0.000894,101
codex-l,P106,Q214309 P106 ?,tail,69,65,0.014493,0.015385,0.000892,100
FB15k-237,award/award/category/winners./award/award/honor/award/winner,/m/02f75t /award/award_category/winners./award/award_honor/award_winner ?,tail,34,33,0.029412,0.030303,0.000891,100
FB15k-237,organization/role/leaders./organization/leadership/organization,/m/08jcfy /organization/role/leaders./organization/leadership/organization ?,tail,34,33,0.029412,0.030303,0.000891,100
YAGO3-10,isConnectedTo,? isConnectedTo Astana_International_Airport,head,34,33,0.029412,0.030303,0.000891,100
codex-l,P106,Q78503 P106 ?,tail,34,33,0.029412,0.030303,0.000891,100
codex-l,P106,Q9199412 P106 ?,tail,34,33,0.029412,0.030303,0.000891,100
codex-l,P106,? P106 Q520549,head,34,33,0.029412,0.030303,0.000891,100
codex-l,P106,? P106 Q520549,head,34,33,0.029412,0.030303,0.000891,100
codex-l,P106,? P106 Q520549,head,34,33,0.029412,0.030303,0.000891,100
codex-l,P106,? P106 Q520549,head,34,33,0.029412,0.030303,0.000891,100
codex-l,P106,? P106 Q520549,head,34,33,0.029412,0.030303,0.000891,100
codex-l,P106,? P106 Q520549,head,34,33,0.029412,0.030303,0.000891,100
codex-l,P106,? P106 Q520549,head,34,33,0.029412,0.030303,0.000891,100
hetionet,AeG,? AeG Gene::2178,head,34,33,0.029412,0.030303,0.000891,100
hetionet,AeG,? AeG Gene::26038,head,34,33,0.029412,0.030303,0.000891,100
hetionet,AeG,? AeG Gene::84902,head,34,33,0.029412,0.030303,0.000891,100
hetionet,AuG,? AuG Gene::84079,head,34,33,0.029412,0.030303,0.000891,100
hetionet,CuG,? CuG Gene::3012,head,34,33,0.029412,0.030303,0.000891,100
hetionet,DaG,? DaG Gene::6364,head,34,33,0.029412,0.030303,0.000891,100
codex-m,P1303,Q153597 P1303 ?,tail,49,47,0.020408,0.021277,0.000868,52
hetionet,AeG,? AeG Gene::284697,head,49,47,0.020408,0.021277,0.000868,100
hetionet,DrD,Disease::DOID:2531 DrD ?,tail,61,58,0.016393,0.017241,0.000848,100
FB15k-237,film/film/music,? /film/film/music /m/0fpjyd,head,35,34,0.028571,0.029412,0.00084,102
FB15k-237,film/film/music,? /film/film/music /m/0fpjyd,head,35,34,0.028571,0.029412,0.00084,102
FB15k-237,film/film/music,? /film/film/music /m/0fpjyd,head,35,34,0.028571,0.029412,0.00084,102
FB15k-237,film/film/music,? /film/film/music /m/0fpjyd,head,35,34,0.028571,0.029412,0.00084,102
codex-l,P106,Q102522 P106 ?,tail,35,34,0.028571,0.029412,0.00084,100
codex-l,P106,Q232035 P106 ?,tail,35,34,0.028571,0.029412,0.00084,100
codex-l,P106,Q3851434 P106 ?,tail,35,34,0.028571,0.029412,0.00084,100
codex-l,P106,Q50713 P106 ?,tail,35,34,0.028571,0.029412,0.00084,100
codex-m,P20,Q60039 P20 ?,tail,35,34,0.028571,0.029412,0.00084,100
hetionet,AeG,? AeG Gene::218,head,35,34,0.028571,0.029412,0.00084,101
hetionet,AeG,? AeG Gene::218,head,35,34,0.028571,0.029412,0.00084,101
hetionet,AeG,? AeG Gene::55237,head,35,34,0.028571,0.029412,0.00084,100
hetionet,AeG,? AeG Gene::7068,head,35,34,0.028571,0.029412,0.00084,100
hetionet,CuG,Compound::DB01235 CuG ?,tail,35,34,0.028571,0.029412,0.00084,100
hetionet,DaG,? DaG Gene::2146,head,35,34,0.028571,0.029412,0.00084,100
FB15k-237,film/film/production/companies,? /film/film/production_companies /m/04cygb3,head,50,48,0.02,0.020833,0.000833,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Racing_Club_de_Santander,head,50,48,0.02,0.020833,0.000833,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Racing_Club_de_Santander,head,50,48,0.02,0.020833,0.000833,101
YAGO3-10,isConnectedTo,Gdańsk_Lech_Wałęsa_Airport isConnectedTo ?,tail,50,48,0.02,0.020833,0.000833,100
codex-m,P108,? P108 Q192775,head,50,48,0.02,0.020833,0.000833,101
codex-m,P108,? P108 Q192775,head,50,48,0.02,0.020833,0.000833,101
codex-m,P108,? P108 Q192775,head,50,48,0.02,0.020833,0.000833,101
hetionet,AeG,? AeG Gene::26505,head,50,48,0.02,0.020833,0.000833,100
hetionet,DaG,? DaG Gene::29,head,80,75,0.0125,0.013333,0.000833,100
YAGO3-10,isConnectedTo,Sheremetyevo_International_Airport isConnectedTo ?,tail,62,59,0.016129,0.016949,0.00082,100
codex-l,P20,? P20 Q1761,head,62,59,0.016129,0.016949,0.00082,100
YAGO3-10,isConnectedTo,? isConnectedTo Berlin_Schönefeld_Airport,head,51,49,0.019608,0.020408,0.0008,100
codex-l,P20,Q1285841 P20 ?,tail,51,49,0.019608,0.020408,0.0008,100
hetionet,AeG,? AeG Gene::2131,head,51,49,0.019608,0.020408,0.0008,101
hetionet,AeG,? AeG Gene::2131,head,51,49,0.019608,0.020408,0.0008,101
